rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,question_order,accuracy,participant_id,ctime
15341,"{""<b>Grace:</b> <em> Linda knows that Danny ate the last cupcake.</em><br><br><b>Bob:</b>"":""<em>Yes, but he didn't eat the last cupcake.</em><br><br>Please choose the response by Bob that sounds best to you.""}",survey-multi-choice,4,75836,0.0-3.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
9853,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,5,85693,0.0-4.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
7416,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,6,93113,0.0-5.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
11464,"{""<b>Alice:</b> <em> Sophia is right that Jack saw the murder.</em><br><br><b>Isabel:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,7,104588,0.0-6.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
9814,"{""<b>Charlie:</b> <em> Lucy, who broke the plate, apologized.</em><br><br><b>Vincent:</b>"":""<em>Yes, but she didn't break the plate.</em>""}",survey-multi-choice,8,114411,0.0-7.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
8988,"{""<b>Dawn:</b> <em> David confirmed that Ann stole the money.</em><br><br><b>Nora:</b>"":""<em>Yes, but she didn't steal the money.</em>""}",survey-multi-choice,9,123403,0.0-8.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
12118,"{""<b>Charlotte:</b> <em> Emma confessed that Raul cheated on his wife.</em><br><br><b>Oliver:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,10,135525,0.0-9.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
6915,"{""<b>William:</b> <em> Patricia discovered that Dustin lost his key.</em><br><br><b>Clare:</b>"":""<em>Yes, but he didn't lose his key.</em>""}",survey-multi-choice,11,142445,0.0-10.0,NA,NA,[0],NA,d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
13577,"{""P0_Q0"":null,""age"":""57"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,156108,0.0-11.0,NA,NA,NA,[],d5866d4d-16c1-4299-a7e1-75cc6cc9bf57,2024-08-08 14:46:12 CEST
14170,"{""Q0"":""Patricia""}",survey-text,0,14183,0.0-0.0-0.0,TRUE,NA,NA,NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
2128,0,html-button-response,1,16314,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
29480,0,html-button-response,2,45796,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
13197,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,3,58997,0.0-2.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
18726,"{""<b>Nina:</b> <em> Tony knows that Lucy broke the plate.</em><br><br><b>Alice:</b>"":""<em>No, she didn't break the plate.</em>""}",survey-multi-choice,4,77729,0.0-3.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
16207,"{""<b>Dawn:</b> <em> Linda discovered that Danny ate the last cupcake.</em><br><br><b>Vincent:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,5,93941,0.0-4.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
11262,"{""<b>Nora:</b> <em> Patricia is right that Dustin lost his key.</em><br><br><b>Steven:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,6,105209,0.0-5.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
19261,"{""<b>Clare:</b> <em> Ann criticized Raul, who cheated on his wife.</em><br><br><b>Ken:</b>"":""<em>No, he didn't cheat on his wife.</em><br><br>Please choose the response by Ken that sounds best to you.""}",survey-multi-choice,7,124474,0.0-6.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
9914,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,8,134393,0.0-7.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
10040,"{""<b>Grace:</b> <em> David confirmed that Ann stole the money.</em><br><br><b>Oliver:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,9,144438,0.0-8.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
40781,"{""<b>Leo:</b> <em> Sophia confessed that Jack saw the murder.</em><br><br><b>Bob:</b>"":""<em>Yes, but he didn't see the murder.</em>""}",survey-multi-choice,10,185222,0.0-9.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
29644,"{""<b>Frank:</b> <em> Greg, who bought a new car, has a driver's license.</em><br><br><b>William:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by William that sounds best to you.""}",survey-multi-choice,11,214872,0.0-10.0,NA,NA,[0],NA,4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
28309,"{""P0_Q0"":null,""age"":""67"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,243215,0.0-11.0,NA,NA,NA,[],4ad81e1d-d2b8-436a-af03-82704fc4cada,2024-08-08 14:46:31 CEST
15251,"{""Q0"":""Barbara""}",survey-text,0,15269,0.0-0.0-0.0,TRUE,NA,NA,NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
1634,0,html-button-response,1,16904,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
31680,0,html-button-response,2,48585,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
9497,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,3,58086,0.0-2.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
9147,"{""<b>Nina:</b> <em> Emma is right that Raul cheated on his wife.</em><br><br><b>Frank:</b>"":""<em>No, he didn't cheat on his wife.</em><br><br>Please choose the response by Frank that sounds best to you.""}",survey-multi-choice,4,67239,0.0-3.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
41297,"{""<b>Clare:</b> <em> Danny, who ate the last cupcake, has a sweet tooth.</em><br><br><b>Noah:</b>"":""<em>No, he didn't eat the last cupcake.</em><br><br>Please choose the response by Noah that sounds best to you.""}",survey-multi-choice,5,108540,0.0-4.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
27995,"{""<b>Nora:</b> <em> David confessed that Ann stole the money.</em><br><br><b>Bob:</b>"":""<em>No, she didn't steal the money.</em><br><br>Please choose the response by Bob that sounds best to you.""}",survey-multi-choice,6,136538,0.0-5.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
7442,"{""<b>Charlie:</b> <em> Sophia discovered that Jack saw the murder.</em><br><br><b>Grace:</b>"":""<em>No, he didn't see the murder.</em><br><br>Please choose the response by Grace that sounds best to you.""}",survey-multi-choice,7,143987,0.0-6.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
8397,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,8,152386,0.0-7.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
14613,"{""<b>Charlotte:</b> <em> Tony knows that Lucy broke the plate.</em><br><br><b>Chloe:</b>"":""<em>No, she didn't break the plate.</em><br><br>Please choose the response by Chloe that sounds best to you.""}",survey-multi-choice,9,167004,0.0-8.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
45728,"{""<b>Vincent:</b> <em> Mia confirmed that Greg bought a new car.</em><br><br><b>Dawn:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Dawn that sounds best to you.""}",survey-multi-choice,10,212737,0.0-9.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
8311,"{""<b>Oliver:</b> <em> The boss scolded Dustin, who lost his key.</em><br><br><b>Alice:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,11,221053,0.0-10.0,NA,NA,[0],NA,cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
13931,"{""P0_Q0"":null,""age"":""30"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,235035,0.0-11.0,NA,NA,NA,[],cada7e70-087e-44f7-b4f8-c45c90e87e87,2024-08-08 14:46:33 CEST
13389,"{""Q0"":""Elizabeth""}",survey-text,0,13405,0.0-0.0-0.0,TRUE,NA,NA,NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
1998,0,html-button-response,1,15404,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
22599,0,html-button-response,2,38004,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
33332,"{""<b>Isabel:</b> <em> Lucy forgave Danny, who ate the last cupcake.</em><br><br><b>Frank:</b>"":""<em>Yes, but he didn't eat the last cupcake.</em>""}",survey-multi-choice,3,71340,0.0-2.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
21379,"{""<b>Nina:</b> <em> Tony confirmed that Lucy broke the plate.</em><br><br><b>William:</b>"":""<em>No, she didn't break the plate.</em>""}",survey-multi-choice,4,92723,0.0-3.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
12684,"{""<b>Steven:</b> <em> David knows that Ann stole the money.</em><br><br><b>Clare:</b>"":""<em>No, she didn't steal the money.</em><br><br>Please choose the response by Clare that sounds best to you.""}",survey-multi-choice,5,105411,0.0-4.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
15588,"{""<b>Chloe:</b> <em> Jack, who saw the murder, ran away.</em><br><br><b>Ken:</b>"":""<em>Yes, but he didn't see the murder.</em>""}",survey-multi-choice,6,121003,0.0-5.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
9141,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,7,130148,0.0-6.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
11716,"{""<b>Vincent:</b> <em> Mia confessed that Greg bought a new car.</em><br><br><b>Leo:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Leo that sounds best to you.""}",survey-multi-choice,8,141868,0.0-7.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
12412,"{""<b>Grace:</b> <em> Emma is right that Raul cheated on his wife.</em><br><br><b>Charlie:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,9,154284,0.0-8.0,NA,NA,[0],NA,c8fb632a-c4ec-4e02-b46d-04aea2fdad90,2024-08-08 14:46:43 CEST
