rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
24652	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	70	html-slider-response	3	78580	0.0-1.0-0.2	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
7678	<b>Alice:</b><em> What about Tony? What did he do?</em><br> <b>Oliver:</b><em> Jessica thinks that he had a drink last night.</em> <br> <br> <br> How natural is Oliver's answer to Alice's question?	80	html-slider-response	4	86260	0.0-1.0-0.3	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
5582	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	93	html-slider-response	5	91846	0.0-1.0-0.4	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
6032	<b>Frank:</b><em> What about Linda? Why is she pouting?</em><br> <b>Grace:</b><em> She confessed that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Grace's answer to Frank's question?	69	html-slider-response	6	97881	0.0-1.0-0.5	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
7960	<b>Isabel:</b><em> What about Sophia? What did she do?</em><br> <b>Ken:</b><em> Patrick discovered that she got a tattoo.</em> <br> <br> <br> How natural is Ken's answer to Isabel's question?	50	html-slider-response	7	105844	0.0-1.0-0.6	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
5483	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	12	html-slider-response	8	111331	0.0-1.0-0.7	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
38915	<b>Charlotte:</b><em> What about Patricia? Why is she proud?</em><br> <b>Nina:</b><em> She knows that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Nina's answer to Charlotte's question?	33	html-slider-response	9	150250	0.0-1.0-0.8	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
14774	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	34	html-slider-response	10	165029	0.0-1.0-0.9	50	NA	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
19915	NA	{""P0_Q0"":null,""age"":""24"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	185035	0.0-2.0	NA	[]	0864445e-0a50-4da4-b807-395c60d16b86	2023-11-08 15:27:55 CET
24380	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	24389	0.0-0.0	NA	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
23919	<b>Noah:</b><em> What about Patricia? Why is she proud?</em><br> <b>Frank:</b><em> She knows that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Frank's answer to Noah's question?	27	html-slider-response	1	48318	0.0-1.0-0.0	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
81402	<b>Daniel:</b><em> What about Emma? What did she do?</em><br> <b>Nina:</b><em> James discovered that she studied on Saturday morning.</em> <br> <br> <br> How natural is Nina's answer to Daniel's question?	81	html-slider-response	2	129722	0.0-1.0-0.1	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
15879	<b>Charlie:</b><em> What about Linda? Why is she pouting?</em><br> <b>Grace:</b><em> She is right that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Grace's answer to Charlie's question?	93	html-slider-response	3	145602	0.0-1.0-0.2	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
7040	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	4	152643	0.0-1.0-0.3	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
7925	<b>Leo:</b><em> What about Mia? What did she do?</em><br> <b>Clare:</b><em> David said that she drank two cocktails last night.</em> <br> <br> <br> How natural is Clare's answer to Leo's question?	100	html-slider-response	5	160570	0.0-1.0-0.4	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
9485	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	73	html-slider-response	6	170057	0.0-1.0-0.5	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
7749	<b>Charlotte:</b><em> What about Tony? What did he do?</em><br> <b>Chloe:</b><em> Jessica thinks that he had a drink last night.</em> <br> <br> <br> How natural is Chloe's answer to Charlotte's question?	88	html-slider-response	7	177807	0.0-1.0-0.6	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
13723	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	94	html-slider-response	8	191531	0.0-1.0-0.7	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
8645	<b>Isabel:</b><em> What about Patrick? Why is he angry?</em><br> <b>Jack:</b><em> He confessed that Sophia got a tattoo.</em> <br> <br> <br> How natural is Jack's answer to Isabel's question?	99	html-slider-response	9	200177	0.0-1.0-0.8	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
9371	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	10	209549	0.0-1.0-0.9	50	NA	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
12952	NA	{""P0_Q0"":null,""age"":""53"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	222566	0.0-2.0	NA	[]	c87d0ba7-8550-4677-8c97-426b73f2c9b8	2023-11-08 15:28:03 CET
684368	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	684364	0.0-0.0	NA	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
6160	<b>Oliver:</b><em> What about Jessica? Why is she upset?</em><br> <b>Nora:</b><em> She confessed that Tony had a drink last night.</em> <br> <br> <br> How natural is Nora's answer to Oliver's question?	82	html-slider-response	1	690530	0.0-1.0-0.0	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
3552	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	13	html-slider-response	2	694084	0.0-1.0-0.1	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
6027	<b>Chloe:</b><em> What about James? Why is he annoyed?</em><br> <b>Bob:</b><em> He said that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Bob's answer to Chloe's question?	60	html-slider-response	3	700111	0.0-1.0-0.2	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
5628	<b>Noah:</b><em> What about Mia? What did she do?</em><br> <b>Nina:</b><em> David thinks that she drank two cocktails last night.</em> <br> <br> <br> How natural is Nina's answer to Noah's question?	72	html-slider-response	4	705740	0.0-1.0-0.3	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
4653	<b>Leo:</b><em> What about Patrick? Why is he angry?</em><br> <b>Alice:</b><em> He is right that Sophia got a tattoo.</em> <br> <br> <br> How natural is Alice's answer to Leo's question?	43	html-slider-response	5	710394	0.0-1.0-0.4	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
78265	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	19	html-slider-response	6	788659	0.0-1.0-0.5	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
4871	<b>Charlotte:</b><em> What about Jackson? What did he do?</em><br> <b>Isabel:</b><em> Patricia knows that he ran 10 miles.</em> <br> <br> <br> How natural is Isabel's answer to Charlotte's question?	57	html-slider-response	7	793531	0.0-1.0-0.6	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
4414	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	46	html-slider-response	8	797946	0.0-1.0-0.7	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
2795	<b>Vincent:</b><em> What about Danny? What did he do?</em><br> <b>Dawn:</b><em> Linda discovered that he ate the last cupcake.</em> <br> <br> <br> How natural is Dawn's answer to Vincent's question?	72	html-slider-response	9	800742	0.0-1.0-0.8	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
2930	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	54	html-slider-response	10	803672	0.0-1.0-0.9	50	NA	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
8423	NA	{""P0_Q0"":null,""age"":""36"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	812141	0.0-2.0	NA	[]	1dc796a9-9459-4ad5-9b06-8eb6eff4f861	2023-11-08 15:28:06 CET
39786	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	39801	0.0-0.0	NA	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
10907	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	90	html-slider-response	1	50709	0.0-1.0-0.0	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
7109	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	86	html-slider-response	2	57820	0.0-1.0-0.1	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
7108	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	3	64929	0.0-1.0-0.2	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
10112	<b>Alice:</b><em> What about Danny? What did he do?</em><br> <b>Clare:</b><em> Linda said that he ate the last cupcake.</em> <br> <br> <br> How natural is Clare's answer to Alice's question?	91	html-slider-response	4	75042	0.0-1.0-0.3	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
6310	<b>Leo:</b><em> What about Jackson? What did he do?</em><br> <b>Frank:</b><em> Patricia discovered that he ran 10 miles.</em> <br> <br> <br> How natural is Frank's answer to Leo's question?	73	html-slider-response	5	81353	0.0-1.0-0.4	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
8703	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	4	html-slider-response	6	90058	0.0-1.0-0.5	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
8581	<b>Jack:</b><em> What about Jessica? Why is she upset?</em><br> <b>Bob:</b><em> She confessed that Tony had a drink last night.</em> <br> <br> <br> How natural is Bob's answer to Jack's question?	79	html-slider-response	7	98644	0.0-1.0-0.6	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
6420	<b>Vincent:</b><em> What about Emma? What did she do?</em><br> <b>Charlie:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Charlie's answer to Vincent's question?	69	html-slider-response	8	105065	0.0-1.0-0.7	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
5462	<b>William:</b><em> What about Patrick? Why is he angry?</em><br> <b>Charlotte:</b><em> He knows that Sophia got a tattoo.</em> <br> <br> <br> How natural is Charlotte's answer to William's question?	85	html-slider-response	9	110527	0.0-1.0-0.8	50	NA	1151cd0d-c8a7-48e2-9ede-33bab84a5d20	2023-11-08 15:28:36 CET
