question_type,workerid,slide_number_in_experiment,trigger_class,block,short_trigger,trigger,content,response,rt,Answer.time_in_minutes
ai,213,33,C,block2,confess,confess,mary,0.15,2675,8.297283333333333
ai,213,34,C,block2,prove,prove,mia,0.37,1124,8.297283333333333
ai,213,35,MC,block2,MC,MC,pizza,1,1963,8.297283333333333
ai,213,36,C,block2,be_right,be_right,jackson,0.8,2249,8.297283333333333
ai,213,37,C,block2,be_annoyed,be_annoyed,olivia,0.43,1367,8.297283333333333
ai,213,38,C,block2,admit,admit,owen,0.29,1841,8.297283333333333
ai,213,39,C,block2,say,say,frank,0.32,1310,8.297283333333333
ai,213,40,MC,block2,MC,MC,hat,1,2302,8.297283333333333
ai,213,41,C,block2,think,think,charley,0.35,1342,8.297283333333333
ai,213,42,C,block2,acknowledge,acknowledge,jon,0.75,1505,8.297283333333333
ai,213,43,C,block2,announce,announce,emily,0.84,1691,8.297283333333333
ai,213,44,C,block2,suggest,suggest,zoe,0.33,1582,8.297283333333333
ai,213,45,C,block2,hear,hear,tony,0.2,3143,8.297283333333333
ai,213,46,C,block2,pretend,pretend,grace,0.72,1319,8.297283333333333
ai,213,47,C,block2,demonstrate,demonstrate,isabella,0.61,2378,8.297283333333333
ai,213,48,C,block2,inform,inform,josh,0.29,1453,8.297283333333333
ai,213,49,C,block2,discover,discover,danny,0.15,2063,8.297283333333333
ai,213,50,C,block2,see,see,jayden,0.81,1861,8.297283333333333
ai,213,51,MC,block2,MC,MC,kids,1,2189,8.297283333333333
ai,213,52,C,block2,confirm,confirm,sophia,0.54,1375,8.297283333333333
ai,213,53,C,block2,reveal,reveal,julian,0.22,1335,8.297283333333333
ai,213,54,MC,block2,MC,MC,ballet,1,1501,8.297283333333333
ai,213,55,C,block2,know,know,emma,0.37,1351,8.297283333333333
ai,213,56,MC,block2,MC,MC,garage,1,1457,8.297283333333333
ai,213,57,MC,block2,MC,MC,muffins,1,3046,8.297283333333333
projective,214,5,MC,block1,MC,MC,ballet,0.71,3100,1.9130833333333332
projective,214,6,MC,block1,MC,MC,garage,0.55,1895,1.9130833333333332
projective,214,7,C,block1,confirm,confirm,mary,0.78,1505,1.9130833333333332
projective,214,8,C,block1,pretend,pretend,sophia,0.41,1906,1.9130833333333332
projective,214,9,C,block1,discover,discover,danny,0.83,1802,1.9130833333333332
projective,214,10,C,block1,admit,admit,emma,0.12,3207,1.9130833333333332
projective,214,11,MC,block1,MC,MC,muffins,0.76,1579,1.9130833333333332
projective,214,12,C,block1,demonstrate,demonstrate,emily,0.6,2415,1.9130833333333332
projective,214,13,MC,block1,MC,MC,pizza,0.72,1402,1.9130833333333332
projective,214,14,C,block1,establish,establish,tony,0.6,1462,1.9130833333333332
projective,214,15,C,block1,suggest,suggest,owen,0.78,1617,1.9130833333333332
projective,214,16,C,block1,be_annoyed,be_annoyed,grace,0.86,1775,1.9130833333333332
projective,214,17,C,block1,confess,confess,jon,0.86,1803,1.9130833333333332
projective,214,18,C,block1,see,see,mia,0.68,1525,1.9130833333333332
projective,214,19,C,block1,inform,inform,jayden,0.42,1660,1.9130833333333332
projective,214,20,MC,block1,MC,MC,kids,0.66,1732,1.9130833333333332
projective,214,21,C,block1,know,know,frank,0.83,2984,1.9130833333333332
projective,214,22,C,block1,think,think,julian,0.79,1443,1.9130833333333332
projective,214,23,C,block1,announce,announce,josie,0.76,1986,1.9130833333333332
projective,214,24,MC,block1,MC,MC,hat,0.5,1636,1.9130833333333332
projective,214,25,C,block1,say,say,josh,0.68,1304,1.9130833333333332
projective,214,26,C,block1,acknowledge,acknowledge,charley,0.86,1395,1.9130833333333332
projective,214,27,C,block1,reveal,reveal,zoe,0.74,1413,1.9130833333333332
projective,214,28,C,block1,hear,hear,jackson,0.39,1631,1.9130833333333332
projective,214,29,C,block1,be_right,be_right,isabella,0.64,2487,1.9130833333333332
projective,214,30,C,block1,prove,prove,olivia,0.52,1578,1.9130833333333332
ai,214,32,C,block2,discover,discover,danny,0.72,2410,1.9130833333333332
ai,214,33,C,block2,announce,announce,josie,0.69,3235,1.9130833333333332
ai,214,34,C,block2,see,see,mia,0.7,1533,1.9130833333333332
ai,214,35,MC,block2,MC,MC,garage,0.8,1484,1.9130833333333332
ai,214,36,C,block2,prove,prove,olivia,0.51,2027,1.9130833333333332
ai,214,37,C,block2,confess,confess,jon,0.68,1329,1.9130833333333332
ai,214,38,C,block2,suggest,suggest,owen,0.41,908,1.9130833333333332
ai,214,39,C,block2,reveal,reveal,zoe,0.66,1044,1.9130833333333332
ai,214,40,C,block2,pretend,pretend,sophia,0.4,1000,1.9130833333333332
ai,214,41,C,block2,demonstrate,demonstrate,emily,0.71,1047,1.9130833333333332
ai,214,42,C,block2,be_annoyed,be_annoyed,grace,0.68,1128,1.9130833333333332
ai,214,43,C,block2,say,say,josh,0.85,1145,1.9130833333333332
ai,214,44,MC,block2,MC,MC,kids,0.68,1308,1.9130833333333332
ai,214,45,MC,block2,MC,MC,muffins,0.7,1191,1.9130833333333332
ai,214,46,C,block2,acknowledge,acknowledge,charley,0.61,1295,1.9130833333333332
ai,214,47,C,block2,know,know,frank,0.75,1164,1.9130833333333332
ai,214,48,C,block2,establish,establish,tony,0.52,1132,1.9130833333333332
ai,214,49,C,block2,inform,inform,jayden,0.71,1136,1.9130833333333332
ai,214,50,C,block2,admit,admit,emma,0.53,1258,1.9130833333333332
ai,214,51,C,block2,hear,hear,jackson,0.64,2052,1.9130833333333332
ai,214,52,C,block2,be_right,be_right,isabella,0.47,2347,1.9130833333333332
ai,214,53,MC,block2,MC,MC,hat,0.7,1850,1.9130833333333332
ai,214,54,C,block2,confirm,confirm,mary,0.35,1302,1.9130833333333332
ai,214,55,C,block2,think,think,julian,0.76,1367,1.9130833333333332
ai,214,56,MC,block2,MC,MC,ballet,0.84,1306,1.9130833333333332
ai,214,57,MC,block2,MC,MC,pizza,0.96,2019,1.9130833333333332
ai,215,5,C,block1,say,say,josh,0.71,1902,4.1368
ai,215,6,C,block1,establish,establish,emily,0.5,1028,4.1368
ai,215,7,C,block1,confess,confess,emma,0.42,2330,4.1368
ai,215,8,MC,block1,MC,MC,hat,1,1936,4.1368
ai,215,9,MC,block1,MC,MC,kids,1,1344,4.1368
ai,215,10,MC,block1,MC,MC,pizza,1,1273,4.1368
ai,215,11,C,block1,inform,inform,zoe,0.31,1563,4.1368
ai,215,12,C,block1,announce,announce,josie,0.67,1132,4.1368
ai,215,13,C,block1,suggest,suggest,mia,0.15,1603,4.1368
ai,215,14,C,block1,prove,prove,mary,1,3621,4.1368
ai,215,15,C,block1,admit,admit,danny,0.76,2733,4.1368
ai,215,16,C,block1,think,think,julian,0.6,11916,4.1368
ai,215,17,C,block1,pretend,pretend,jayden,0.23,2216,4.1368
ai,215,18,MC,block1,MC,MC,muffins,1,2956,4.1368
ai,215,19,C,block1,acknowledge,acknowledge,olivia,0.78,2015,4.1368
ai,215,20,C,block1,confirm,confirm,sophia,0.81,1804,4.1368
ai,215,21,C,block1,reveal,reveal,frank,0.15,1575,4.1368
ai,215,22,C,block1,know,know,charley,0.62,1989,4.1368
ai,215,23,C,block1,hear,hear,grace,0.27,1350,4.1368
ai,215,24,MC,block1,MC,MC,ballet,1,2075,4.1368
ai,215,25,C,block1,see,see,tony,0.75,1426,4.1368
ai,215,26,MC,block1,MC,MC,garage,1,2229,4.1368
ai,215,27,C,block1,discover,discover,jon,0.07,3125,4.1368
ai,215,28,C,block1,be_right,be_right,jackson,1,3295,4.1368
ai,215,29,C,block1,demonstrate,demonstrate,owen,0.21,2718,4.1368
ai,215,30,C,block1,be_annoyed,be_annoyed,isabella,0.32,2359,4.1368
projective,215,32,C,block2,be_annoyed,be_annoyed,isabella,0.98,4517,4.1368
projective,215,33,C,block2,establish,establish,emily,0.91,2266,4.1368
projective,215,34,C,block2,say,say,josh,0.9,1820,4.1368
projective,215,35,C,block2,pretend,pretend,jayden,0.17,1938,4.1368
projective,215,36,C,block2,acknowledge,acknowledge,olivia,0.23,1473,4.1368
projective,215,37,C,block2,announce,announce,josie,0.98,2557,4.1368
projective,215,38,C,block2,know,know,charley,0.33,1897,4.1368
projective,215,39,C,block2,suggest,suggest,mia,0.73,1762,4.1368
projective,215,40,C,block2,discover,discover,jon,1,3642,4.1368
projective,215,41,C,block2,inform,inform,zoe,1,3241,4.1368
projective,215,42,C,block2,confirm,confirm,sophia,0,3927,4.1368
projective,215,43,C,block2,be_right,be_right,jackson,1,2250,4.1368
projective,215,44,C,block2,prove,prove,mary,0.07,4682,4.1368
projective,215,45,MC,block2,MC,MC,hat,0,2468,4.1368
projective,215,46,C,block2,see,see,tony,0.22,1912,4.1368
projective,215,47,C,block2,reveal,reveal,frank,0.5,1935,4.1368
projective,215,48,C,block2,demonstrate,demonstrate,owen,0.19,4013,4.1368
projective,215,49,C,block2,confess,confess,emma,0.67,1664,4.1368
projective,215,50,MC,block2,MC,MC,garage,0,1584,4.1368
projective,215,51,MC,block2,MC,MC,ballet,0,1610,4.1368
projective,215,52,MC,block2,MC,MC,muffins,0,3129,4.1368
projective,215,53,MC,block2,MC,MC,pizza,0,1392,4.1368
projective,215,54,C,block2,admit,admit,danny,0.98,2781,4.1368
projective,215,55,C,block2,think,think,julian,0.31,2309,4.1368
projective,215,56,MC,block2,MC,MC,kids,0,1618,4.1368
projective,215,57,C,block2,hear,hear,grace,0.21,2176,4.1368
ai,216,5,MC,block1,MC,MC,garage,1,6899,4.420883333333333
ai,216,6,C,block1,pretend,pretend,olivia,0.72,5449,4.420883333333333
ai,216,7,MC,block1,MC,MC,hat,1,3290,4.420883333333333
ai,216,8,C,block1,demonstrate,demonstrate,josie,0.59,5327,4.420883333333333
ai,216,9,C,block1,prove,prove,owen,0.31,8592,4.420883333333333
ai,216,10,C,block1,inform,inform,zoe,0.44,3988,4.420883333333333
ai,216,11,C,block1,admit,admit,mary,0.67,7410,4.420883333333333
ai,216,12,C,block1,say,say,frank,0.72,3038,4.420883333333333
ai,216,13,C,block1,confess,confess,jackson,0.57,4567,4.420883333333333
ai,216,14,MC,block1,MC,MC,muffins,1,3871,4.420883333333333
ai,216,15,C,block1,hear,hear,danny,0.44,2729,4.420883333333333
ai,216,16,MC,block1,MC,MC,ballet,1,3856,4.420883333333333
ai,216,17,C,block1,acknowledge,acknowledge,emma,0.67,12971,4.420883333333333
ai,216,18,C,block1,suggest,suggest,sophia,0.68,2038,4.420883333333333
ai,216,19,C,block1,see,see,isabella,0.58,3616,4.420883333333333
ai,216,20,MC,block1,MC,MC,kids,1,4144,4.420883333333333
ai,216,21,C,block1,confirm,confirm,mia,0.71,5026,4.420883333333333
ai,216,22,C,block1,announce,announce,josh,0.7,3404,4.420883333333333
ai,216,23,MC,block1,MC,MC,pizza,1,2695,4.420883333333333
ai,216,24,C,block1,think,think,tony,0.44,2474,4.420883333333333
ai,216,25,C,block1,be_right,be_right,emily,0.63,2102,4.420883333333333
ai,216,26,C,block1,establish,establish,julian,0.66,3106,4.420883333333333
ai,216,27,C,block1,be_annoyed,be_annoyed,charley,0.61,3052,4.420883333333333
ai,216,28,C,block1,know,know,jayden,0.5,2849,4.420883333333333
ai,216,29,C,block1,reveal,reveal,jon,0.61,5054,4.420883333333333
ai,216,30,C,block1,discover,discover,grace,0.6,6414,4.420883333333333
projective,216,32,MC,block2,MC,MC,muffins,0,5091,4.420883333333333
projective,216,33,C,block2,discover,discover,grace,0.72,2263,4.420883333333333
projective,216,34,C,block2,demonstrate,demonstrate,josie,0.72,2094,4.420883333333333
projective,216,35,C,block2,be_annoyed,be_annoyed,charley,0.99,4920,4.420883333333333
projective,216,36,MC,block2,MC,MC,ballet,0,2588,4.420883333333333
projective,216,37,C,block2,inform,inform,zoe,0.46,2744,4.420883333333333
projective,216,38,C,block2,establish,establish,julian,0.49,2210,4.420883333333333
projective,216,39,C,block2,acknowledge,acknowledge,emma,0.83,2866,4.420883333333333
projective,216,40,C,block2,confirm,confirm,mia,0.36,3524,4.420883333333333
projective,216,41,C,block2,admit,admit,mary,0.58,3090,4.420883333333333
projective,216,42,MC,block2,MC,MC,kids,0,3028,4.420883333333333
projective,216,43,C,block2,hear,hear,danny,0.74,3778,4.420883333333333
projective,216,44,C,block2,know,know,jayden,0.71,3184,4.420883333333333
projective,216,45,MC,block2,MC,MC,pizza,0,1970,4.420883333333333
projective,216,46,C,block2,pretend,pretend,olivia,0.56,2240,4.420883333333333
projective,216,47,MC,block2,MC,MC,hat,0,2542,4.420883333333333
projective,216,48,C,block2,reveal,reveal,jon,0.29,4606,4.420883333333333
projective,216,49,C,block2,see,see,isabella,0.35,2380,4.420883333333333
projective,216,50,C,block2,be_right,be_right,emily,0.22,3670,4.420883333333333
projective,216,51,C,block2,announce,announce,josh,0.37,3546,4.420883333333333
projective,216,52,C,block2,prove,prove,owen,0.63,2666,4.420883333333333
projective,216,53,MC,block2,MC,MC,garage,0,2488,4.420883333333333
projective,216,54,C,block2,suggest,suggest,sophia,0.32,7324,4.420883333333333
projective,216,55,C,block2,say,say,frank,0.29,7472,4.420883333333333
projective,216,56,C,block2,think,think,tony,0.24,4422,4.420883333333333
projective,216,57,C,block2,confess,confess,jackson,0.33,3312,4.420883333333333
projective,217,5,MC,block1,MC,MC,pizza,0.02,6530,7.0431
projective,217,6,C,block1,hear,hear,mia,0.01,8453,7.0431
projective,217,7,C,block1,see,see,jayden,0.02,8820,7.0431
projective,217,8,C,block1,announce,announce,grace,0.27,15046,7.0431
projective,217,9,C,block1,be_right,be_right,jon,0,6271,7.0431
projective,217,10,C,block1,suggest,suggest,tony,0.04,6828,7.0431
projective,217,11,C,block1,say,say,olivia,0.11,5012,7.0431
projective,217,12,MC,block1,MC,MC,kids,0.01,6104,7.0431
projective,217,13,C,block1,pretend,pretend,isabella,0.1,8867,7.0431
projective,217,14,C,block1,acknowledge,acknowledge,josie,0.15,7446,7.0431
projective,217,15,C,block1,confirm,confirm,sophia,0.04,4623,7.0431
projective,217,16,MC,block1,MC,MC,ballet,0.03,5659,7.0431
projective,217,17,MC,block1,MC,MC,hat,0.02,4646,7.0431
projective,217,18,MC,block1,MC,MC,muffins,0.05,4283,7.0431
projective,217,19,C,block1,confess,confess,julian,0.25,7032,7.0431
projective,217,20,C,block1,be_annoyed,be_annoyed,emma,0.71,7284,7.0431
projective,217,21,C,block1,think,think,danny,0.19,5732,7.0431
projective,217,22,C,block1,inform,inform,owen,0.76,11798,7.0431
projective,217,23,C,block1,prove,prove,josh,0.25,6706,7.0431
projective,217,24,C,block1,admit,admit,emily,0.56,7001,7.0431
projective,217,25,C,block1,know,know,jackson,0.84,6384,7.0431
projective,217,26,C,block1,reveal,reveal,charley,0.68,8275,7.0431
projective,217,27,C,block1,demonstrate,demonstrate,zoe,0.49,7292,7.0431
projective,217,28,C,block1,establish,establish,frank,0.23,11092,7.0431
projective,217,29,MC,block1,MC,MC,garage,0.05,4124,7.0431
projective,217,30,C,block1,discover,discover,mary,0.69,5302,7.0431
ai,217,32,C,block2,reveal,reveal,charley,0.2,12055,7.0431
ai,217,33,MC,block2,MC,MC,kids,0.9,5476,7.0431
ai,217,34,C,block2,know,know,jackson,0.1,4530,7.0431
ai,217,35,C,block2,admit,admit,emily,0.22,7454,7.0431
ai,217,36,C,block2,think,think,danny,0.21,7154,7.0431
ai,217,37,C,block2,confess,confess,julian,0.51,6814,7.0431
ai,217,38,MC,block2,MC,MC,hat,0.98,4247,7.0431
ai,217,39,C,block2,see,see,jayden,0.34,7537,7.0431
ai,217,40,C,block2,announce,announce,grace,0.24,8284,7.0431
ai,217,41,MC,block2,MC,MC,pizza,0.99,4054,7.0431
ai,217,42,MC,block2,MC,MC,muffins,0.96,3605,7.0431
ai,217,43,C,block2,hear,hear,mia,0.27,4951,7.0431
ai,217,44,C,block2,prove,prove,josh,0.37,4948,7.0431
ai,217,45,C,block2,suggest,suggest,tony,0.23,6800,7.0431
ai,217,46,C,block2,acknowledge,acknowledge,josie,0.29,11058,7.0431
ai,217,47,C,block2,pretend,pretend,isabella,0.11,5738,7.0431
ai,217,48,C,block2,be_annoyed,be_annoyed,emma,0.08,7312,7.0431
ai,217,49,C,block2,discover,discover,mary,0.1,7935,7.0431
ai,217,50,C,block2,confirm,confirm,sophia,0.43,5624,7.0431
ai,217,51,C,block2,demonstrate,demonstrate,zoe,0.28,6384,7.0431
ai,217,52,C,block2,be_right,be_right,jon,0.44,7222,7.0431
ai,217,53,C,block2,establish,establish,frank,0.61,5876,7.0431
ai,217,54,MC,block2,MC,MC,garage,0.98,4290,7.0431
ai,217,55,C,block2,inform,inform,owen,0.12,6476,7.0431
ai,217,56,C,block2,say,say,olivia,0.24,7910,7.0431
ai,217,57,MC,block2,MC,MC,ballet,0.97,3404,7.0431
ai,218,5,C,block1,prove,prove,jon,0.99,11326,9.425383333333333
ai,218,6,C,block1,hear,hear,josh,0.01,12744,9.425383333333333
ai,218,7,C,block1,establish,establish,olivia,0.06,25655,9.425383333333333
ai,218,8,C,block1,pretend,pretend,frank,0.02,11047,9.425383333333333
ai,218,9,C,block1,confirm,confirm,tony,0.96,8728,9.425383333333333
ai,218,10,C,block1,be_right,be_right,julian,0.97,11735,9.425383333333333
ai,218,11,MC,block1,MC,MC,ballet,0.99,8664,9.425383333333333
ai,218,12,C,block1,suggest,suggest,isabella,0.02,11792,9.425383333333333
ai,218,13,MC,block1,MC,MC,muffins,1,8392,9.425383333333333
ai,218,14,C,block1,acknowledge,acknowledge,danny,0.03,7544,9.425383333333333
ai,218,15,MC,block1,MC,MC,pizza,0.99,5375,9.425383333333333
ai,218,16,MC,block1,MC,MC,hat,1,4000,9.425383333333333
ai,218,17,C,block1,see,see,emily,0,7808,9.425383333333333
ai,218,18,C,block1,announce,announce,josie,0.03,6039,9.425383333333333
ai,218,19,C,block1,be_annoyed,be_annoyed,zoe,0.02,5873,9.425383333333333
ai,218,20,C,block1,discover,discover,owen,0.02,6351,9.425383333333333
ai,218,21,C,block1,admit,admit,mary,0.02,4200,9.425383333333333
ai,218,22,C,block1,confess,confess,jayden,0.03,6880,9.425383333333333
ai,218,23,C,block1,think,think,jackson,0.01,5808,9.425383333333333
ai,218,24,C,block1,demonstrate,demonstrate,grace,0,6312,9.425383333333333
ai,218,25,C,block1,reveal,reveal,charley,0.01,6192,9.425383333333333
ai,218,26,MC,block1,MC,MC,kids,0.99,21591,9.425383333333333
ai,218,27,MC,block1,MC,MC,garage,1,6296,9.425383333333333
ai,218,28,C,block1,know,know,emma,0.02,14087,9.425383333333333
ai,218,29,C,block1,say,say,sophia,0.01,11895,9.425383333333333
ai,218,30,C,block1,inform,inform,mia,0,7233,9.425383333333333
projective,218,32,C,block2,say,say,sophia,0.01,6606,9.425383333333333
projective,218,33,C,block2,inform,inform,mia,0.98,14496,9.425383333333333
projective,218,34,C,block2,pretend,pretend,frank,0.02,6712,9.425383333333333
projective,218,35,C,block2,discover,discover,owen,0.99,7904,9.425383333333333
projective,218,36,C,block2,reveal,reveal,charley,0.99,6215,9.425383333333333
projective,218,37,MC,block2,MC,MC,kids,0.01,7440,9.425383333333333
projective,218,38,MC,block2,MC,MC,garage,0.01,4440,9.425383333333333
projective,218,39,C,block2,be_right,be_right,julian,0,5408,9.425383333333333
projective,218,40,C,block2,announce,announce,josie,0.02,10720,9.425383333333333
projective,218,41,C,block2,confess,confess,jayden,0.23,8776,9.425383333333333
projective,218,42,C,block2,establish,establish,olivia,0.24,7272,9.425383333333333
projective,218,43,C,block2,confirm,confirm,tony,0,29360,9.425383333333333
projective,218,44,MC,block2,MC,MC,pizza,0.01,5648,9.425383333333333
projective,218,45,C,block2,admit,admit,mary,0.34,8280,9.425383333333333
projective,218,46,C,block2,suggest,suggest,isabella,0.01,6383,9.425383333333333
projective,218,47,C,block2,be_annoyed,be_annoyed,zoe,0.98,7183,9.425383333333333
projective,218,48,C,block2,hear,hear,josh,0.99,14751,9.425383333333333
